PEQ   175     512     60
PEQ   147     512     200
PEQ   100     152     1000
PEQ   85      512     3000
PEQ   75     152     5000
PEQ   95     152     7000
PEQ   110     152     9000
PEQ   127     180     1200
PEQ   127     181     4000
PEQ   127     256     1000
PEQ   127     256     1000
PEQ   127     256     1000
PEQ   127     256     1000
PEQ   127     256     1000
PEQ   127     256     1000
PEQ   127     256     1000


		
