PEQ   175     1024     60
PEQ   157     512     200
PEQ   97     512     800
PEQ   67      512     1000
PEQ   55     256     3000
PEQ   67     256     5000
PEQ   175     512     10000

PEQ   127     180     1200
PEQ   127     181     4000
PEQ   127     256     1000
PEQ   127     256     1000
PEQ   127     256     1000
PEQ   127     256     1000
PEQ   127     256     1000
PEQ   127     256     1000
PEQ   127     256     1000


		
