PEQ   31     512     60
PEQ   67     152     300
PEQ   157     152     3000
PEQ   175      256     5000
PEQ   97     256     10000
PEQ   67     375     13000
PEQ   31     512     14000
PEQ   127     180     1200
PEQ   127     181     4000
PEQ   127     256     1000
PEQ   127     256     1000
PEQ   127     256     1000
PEQ   127     256     1000
PEQ   127     256     1000
PEQ   127     256     1000
PEQ   127     256     1000


		
